accession	accession_version	strain	date	region	country	division	location	length	host	date_released	date_updated	sra_accessions	authors	abbr_authors	institution
PP153975	PP153975.1	LVM_ILMD_ZCD103	2023-01-25	South America	Brazil	Rondonia_Portovelho		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153977	PP153977.1	LVM_ILMD_ZCD067	2022-10-31	South America	Brazil	Rondonia_Portovelho		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153981	PP153981.1	LACENRR_ILMD_0628MJG	2022-08-30	South America	Brazil	Roraima_Altoalegre		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153984	PP153984.1	LACENRR_ILMD_0156HM	2023-08-07	South America	Brazil	Roraima_Mucajai		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153987	PP153987.1	LACENRR_ILMD_0153ARB	2023-08-08	South America	Brazil	Roraima_Mucajai		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153990	PP153990.1	LACENRR_ILMD_0148ROS	2023-08-09	South America	Brazil	Roraima_Mucajai		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153993	PP153993.1	LACENRR_ILMD_0058LAF	2023-02-13	South America	Brazil	Roraima_Rorainopolis		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153997	PP153997.1	LACENRR_ILMD_0048LLS	2023-02-16	South America	Brazil	Roraima_Saojoaobaliza		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP153999	PP153999.1	LACENRR_ILMD_0048EPC	2023-02-10	South America	Brazil	Roraima_Rorainopolis		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154002	PP154002.1	LACENRR_ILMD_0044DAS	2023-02-09	South America	Brazil	Roraima_Rorainopolis		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154005	PP154005.1	LACENRR_ILMD_0033MSC	2023-02-02	South America	Brazil	Roraima_Rorainopolis		822	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154008	PP154008.1	LACENRR_ILMD_0029MSM	2023-02-01	South America	Brazil	Roraima_Rorainopolis		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154011	PP154011.1	LACENRR_ILMD_0026TSS	2023-01-31	South America	Brazil	Roraima_Saojoaobaliza		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154014	PP154014.1	LACENRR_ILMD_0023SLR	2023-02-18	South America	Brazil	Roraima_Canta		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154017	PP154017.1	LACENRO_ILMD_09	2023-03-02	South America	Brazil	Rondonia_Coloradodooeste		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154020	PP154020.1	LACENRO_ILMD_08	2023-04-18	South America	Brazil	Rondonia_Costamarques		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154023	PP154023.1	LACENRO_ILMD_06	2023-03-16	South America	Brazil	Rondonia_Montenegro		822	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154026	PP154026.1	LACENRO_ILMD_05	2023-03-14	South America	Brazil	Rondonia_Montenegro		822	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154029	PP154029.1	LACENRO_ILMD_04	2023-03-21	South America	Brazil	Rondonia_Corumbiara		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154032	PP154032.1	LACENRO_ILMD_03	2023-03-30	South America	Brazil	Rondonia_Corumbiara		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154035	PP154035.1	LACENRO_ILMD_02	2023-04-05	South America	Brazil	Rondonia_Saofranciscodoguapore		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154038	PP154038.1	LACENRO_ILMD_01	2023-05-10	South America	Brazil	Rondonia_Cacaulandia		825	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154041	PP154041.1	LACENAM_ILMD_3896ERA	2023-12-11	South America	Brazil	Amazonas_Manaus		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154044	PP154044.1	LACENAM_ILMD_3022FSM	2023-12-12	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154047	PP154047.1	LACENAM_ILMD_3020CAF	2023-12-12	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154050	PP154050.1	LACENAM_ILMD_3012MC	2023-12-11	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154053	PP154053.1	LACENAM_ILMD_3010MCF	2023-12-11	South America	Brazil	Amazonas_Manaus		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154056	PP154056.1	LACENAM_ILMD_3006MFP	2023-12-11	South America	Brazil	Amazonas_Manaus		822	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154059	PP154059.1	LACENAM_ILMD_3003JSS	2023-12-11	South America	Brazil	Amazonas_Manaus		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154062	PP154062.1	LACENAM_ILMD_3002JES	2023-12-11	South America	Brazil	Amazonas_Manaus		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154065	PP154065.1	LACENAM_ILMD_2999ICL	2023-12-10	South America	Brazil	Amazonas_Manaus		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154068	PP154068.1	LACENAM_ILMD_2997LA	2023-12-09	South America	Brazil	Amazonas_Manaus		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154071	PP154071.1	LACENAM_ILMD_2978ACS	2023-12-08	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154074	PP154074.1	LACENAM_ILMD_2969MMS	2023-12-08	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154077	PP154077.1	LACENAM_ILMD_2961GPP	2023-12-08	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154080	PP154080.1	LACENAM_ILMD_2950JFS	2023-12-09	South America	Brazil	Amazonas_Manaus		823	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154083	PP154083.1	LACENAM_ILMD_2948RPS	2023-12-09	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154086	PP154086.1	LACENAM_ILMD_2947MCM	2023-12-08	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
PP154089	PP154089.1	LACENAM_ILMD_2936GHS	2023-12-10	South America	Brazil	Amazonas_Manaus		824	Homo sapiens	2024-02-04	2024-02-04		Almeida,T.,Silva,D.,Nascimento,F.,Mejia,M.,Nascimento,V.,Souza,V.,Oliveira,Y.,Casseb,L.,Chiang,J.,Cruz,A.C.,Rodrigues,J.T.,Morais,M.A.,Silva,C.,Vieira,D.,Meneses,C.,Maito,R.,Arcanjo,A.R.,Araujo,G.,Amorim,T.,Barros,D.,Delatorre,E.,Graf,T.,Wallau,G.,Bello,G.,Naveca,F.	Almeida et al.	Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia
